user_from_id,user_to_id,is_like,is_match
2204,1897,False,False
1398,355,True,False
477,728,True,False
432,2075,False,False
959,1727,True,False
1579,914,False,False
430,983,False,False
334,2368,False,False
1224,189,True,False
1196,967,False,False
1127,63,False,False
1618,1980,False,False
1919,1818,False,False
3171,811,False,False
1378,2595,False,False
401,409,False,False
510,938,False,False
1624,1562,True,
1023,390,False,False
3098,1819,False,False
2119,3050,False,False
575,1607,False,False
1358,2337,False,False
2634,1739,False,False
1756,3612,False,False
1548,3161,False,False
337,1657,False,False
3264,1925,False,False
1427,1451,False,False
643,2837,False,False
536,943,False,False
3292,2338,False,False
2017,1679,False,False
1484,3572,True,False
779,2058,False,False
1033,1746,False,False
1049,268,True,False
1860,1814,False,False
2023,1572,False,False
1820,3607,False,False
254,1345,False,False
2486,1332,False,False
2008,2346,False,False
697,2221,False,False
2349,2483,True,False
197,373,True,False
916,1304,False,False
2977,2144,False,False
243,1801,False,False
37,2967,True,False
1759,395,False,False
1353,297,False,False
982,2200,False,False
984,94,False,False
681,2157,False,False
1212,70,False,False
923,2575,False,False
2508,352,False,False
2283,2344,False,False
1958,3109,False,False
869,3605,False,False
482,2615,False,False
2054,2875,False,False
2747,609,True,False
559,1462,False,False
988,2995,False,False
907,2254,False,False
486,457,False,False
606,1585,False,False
645,3032,False,False
243,527,False,False
1148,1775,False,False
2140,3085,False,False
1110,1044,False,False
1738,2531,False,False
565,2338,False,False
512,2527,False,False
1612,3512,False,False
1150,862,True,True
1841,1943,False,False
1245,1656,False,False
330,8,False,False
438,2600,False,False
1884,2086,False,False
1304,473,False,False
2056,1100,False,False
579,445,True,False
386,596,False,False
1171,643,False,False
73,3223,False,False
1967,2847,False,False
1316,2597,False,False
1114,2390,False,False
2064,2156,False,False
368,2144,False,False
375,3076,False,False
2303,3070,False,False
1853,740,False,False
688,2313,False,False
710,3038,False,False
3106,687,False,False
565,1505,False,False
228,1854,False,False
1867,1577,False,False
1012,1631,False,False
611,413,False,False
953,1228,False,False
606,437,False,False
199,2575,True,False
1910,2032,False,False
2785,3573,True,False
2685,456,False,False
560,27,False,False
1756,3019,False,False
3007,3052,False,False
275,1988,False,False
180,1449,True,False
731,2975,True,False
2244,2597,True,False
1078,1714,False,False
1342,707,False,False
2124,1818,False,False
917,449,False,False
571,3140,True,False
783,39,False,False
446,1859,False,False
904,1751,False,False
1397,2096,True,False
1587,1232,False,False
1693,839,False,False
1002,824,False,False
1122,3019,False,False
533,2940,True,False
2150,899,False,False
237,1278,False,False
105,1949,True,False
2196,2677,False,False
64,3401,True,False
1579,156,False,False
1039,2847,False,False
652,632,False,False
680,1056,False,False
269,241,False,False
1672,1765,False,False
1489,3268,False,False
1806,2581,False,False
2310,1041,False,False
71,192,True,False
924,1357,False,False
1256,75,False,False
1579,613,False,False
1385,167,False,False
595,200,False,False
274,525,False,False
809,3083,False,False
584,2078,False,False
2770,1764,False,False
1871,1035,False,False
581,146,False,False
374,1250,False,False
1572,2418,True,False
332,648,False,False
1127,2799,False,False
1594,870,False,False
807,652,False,False
592,2018,True,False
1952,2889,False,False
2356,2975,False,False
412,564,False,False
1207,2291,False,False
1106,943,True,True
1311,2714,False,False
332,3557,False,False
368,118,False,False
3401,3008,False,False
1770,659,False,False
35,1754,False,False
135,150,True,False
2298,470,False,False
779,636,False,False
38,1958,False,False
389,1148,False,False
277,3457,False,False
152,2155,False,False
620,1774,False,False
2013,3136,True,False
310,2674,True,False
1598,1490,True,False
904,1860,True,False
24,2245,False,False
682,2121,False,False
2180,2889,False,False
131,2762,True,False
1068,990,False,False
26,2699,True,False
711,1253,False,False
1561,2919,True,
1581,107,False,False
1143,770,False,False
773,1004,False,False
1272,858,True,False
1150,3560,False,False
1038,2225,False,False
15,322,False,False
747,1513,False,False
787,1645,True,False
126,3375,False,False
977,526,False,False
694,1052,False,False
1028,2225,False,False
1534,1611,False,False
1425,1430,True,False
1424,289,True,False
742,3268,True,False
1045,877,False,False
989,1714,False,False
551,1622,True,False
45,2427,True,
336,1497,False,False
363,1818,False,False
1063,2677,False,False
1351,2715,False,False
1095,2659,False,False
709,2942,False,False
1446,2993,False,False
1294,1038,False,False
2293,650,False,False
436,2847,False,False
572,1445,False,False
101,1785,False,False
1006,2924,False,False
1062,1458,False,False
22,558,True,False
1833,795,False,False
1409,2893,False,False
2758,667,True,False
901,2659,True,False
513,1614,False,False
713,354,False,False
1103,1840,True,False
462,3517,False,False
1506,2783,False,False
1089,1607,False,False
1318,442,False,False
2624,2410,False,False
1746,1618,True,False
1028,666,False,False
423,1963,False,False
589,2391,False,False
602,3435,False,False
581,1602,False,False
2328,3083,False,False
1550,2932,False,False
1482,1718,True,False
2214,234,False,False
51,291,False,False
2196,1356,False,False
617,546,False,False
1761,3130,True,False
731,526,True,False
3433,2083,False,False
1003,702,False,False
443,1678,False,False
1097,2732,False,False
1038,2468,False,False
1425,869,True,False
153,3585,False,False
261,272,False,False
735,36,False,False
960,1364,False,False
1645,229,False,False
882,2306,True,False
420,3412,False,False
941,1887,False,False
420,34,False,False
1587,1435,True,False
509,2006,False,False
1165,3601,False,False
113,1486,False,False
894,1714,False,False
1338,1746,False,False
1023,1337,False,False
463,967,False,False
490,2687,False,False
998,1371,False,False
338,765,False,False
2475,1362,False,False
579,2078,False,False
495,1679,False,False
2224,2723,False,False
575,1147,False,False
2471,2881,False,False
1029,139,False,False
1965,1730,False,False
1327,1642,False,False
622,546,False,False
279,1164,False,False
1340,592,False,False
2399,2966,False,False
424,3451,False,False
314,3598,False,False
1024,978,False,False
161,1315,False,False
643,933,False,False
1671,1597,False,False
1160,1164,True,False
821,3148,False,False
2259,2083,False,False
1690,3071,False,False
2746,1021,True,False
18,2048,True,False
2068,1208,True,False
146,1383,False,False
1034,2151,True,False
2288,1637,False,False
120,3,False,False
1185,3406,True,False
680,1113,False,False
811,2338,False,False
802,3325,False,False
2589,3594,False,False
441,1422,False,False
1035,1230,False,False
919,3178,False,False
1106,108,False,False
1039,1818,False,False
774,1838,False,False
103,69,True,False
130,3015,False,False
598,1714,False,False
124,3539,True,False
374,390,False,False
257,2225,False,False
1860,3013,False,False
658,213,True,False
1863,1813,False,False
664,3030,False,False
429,670,False,False
663,1037,False,False
554,2978,False,False
407,2847,False,False
1006,2468,False,False
844,3283,False,False
1184,1031,False,False
65,2386,False,False
297,1792,False,False
2232,648,False,False
2043,2839,False,False
620,268,False,False
3284,2069,True,False
2757,1138,False,False
741,1028,False,False
1018,57,False,False
3278,1912,False,False
1978,655,True,False
1985,337,False,False
2781,3404,True,
1162,933,False,False
1346,3520,False,False
333,3447,False,False
386,1855,False,False
1311,3408,False,False
513,3488,False,False
1549,2353,False,False
1742,2046,False,False
1697,3465,False,False
1029,2424,False,False
904,1056,False,False
1053,268,False,False
1335,1893,False,False
2615,639,False,False
312,1225,False,False
27,3318,False,False
274,1837,False,False
304,2674,True,False
1108,1256,False,False
902,1342,False,False
916,872,False,False
2940,2524,False,False
1629,2225,True,False
147,3232,False,False
481,2208,False,False
2494,958,False,False
1232,213,False,False
868,2711,False,False
2315,252,False,False
335,3581,False,False
543,3547,False,False
1380,313,True,False
1075,2924,False,False
1303,3452,False,False
2600,865,False,False
2078,3386,False,False
110,1769,False,False
1103,2623,False,False
1006,1854,False,False
605,1422,False,False
2898,1549,True,False
781,2222,False,False
1028,3228,False,False
55,192,False,False
434,2259,False,False
777,3367,False,False
62,1795,False,False
1233,1820,True,False
1318,527,False,False
446,2023,False,False
173,2066,False,False
49,2427,False,False
1170,470,False,False
443,2463,False,False
2481,2179,False,False
1297,1756,False,False
2363,3454,False,False
1190,2973,True,False
422,3246,False,False
1497,3165,False,False
1368,3447,False,False
913,233,False,False
448,2451,False,False
1650,184,False,False
702,618,False,False
2120,2847,False,False
1340,2299,False,False
496,475,False,False
3436,1732,False,False
1067,3610,False,False
1785,1584,False,False
3304,1293,False,False
1505,2817,False,False
2470,2732,False,False
447,409,False,False
1325,270,False,False
406,225,False,False
1777,2038,True,
190,251,False,False
26,203,False,False
648,31,False,False
2062,3512,False,False
598,413,False,False
1357,2411,False,False
1012,3525,False,False
1935,360,False,False
278,1649,False,False
805,2834,False,False
97,577,True,False
209,1473,False,False
2901,1268,False,False
1160,1745,True,False
73,2048,False,False
513,286,False,False
843,1893,False,False
432,2715,False,False
978,2889,False,False
2055,1637,False,False
867,2924,False,False
961,3348,False,False
452,289,False,False
1577,598,True,False
818,43,False,False
875,1715,False,False
2673,1188,False,False
331,2888,False,False
1818,3522,False,False
522,48,False,False
1108,1813,False,False
1587,156,False,False
2806,1293,True,False
81,2044,False,False
1792,2360,False,False
834,2837,True,False
1595,1033,False,False
1170,757,True,False
2565,2976,True,False
2536,1644,False,False
598,751,False,False
231,3083,False,False
889,3413,False,False
1608,666,False,False
3371,1208,True,
1122,1142,False,False
377,2829,False,False
2170,1227,False,False
574,1109,False,False
1162,502,False,False
755,2587,False,False
536,2509,False,False
185,1470,False,False
727,2967,False,False
586,1910,False,False
380,648,False,False
1592,2046,True,False
1978,3449,False,False
975,188,False,False
146,1024,False,False
653,724,False,False
1633,3035,True,False
509,1670,False,False
1897,1070,False,False
423,3580,False,False
779,1927,False,False
323,3571,False,False
1169,66,True,False
515,3538,True,True
604,1467,True,False
242,719,False,False
514,1543,False,False
2191,3619,False,False
1117,2410,False,False
1050,1426,False,False
184,3030,True,False
2292,2485,False,False
1021,1554,False,False
2720,2346,False,False
878,306,False,False
2101,192,True,False
1327,2641,False,False
142,21,True,False
2032,2026,True,False
633,29,True,False
174,920,True,False
612,2778,False,False
2218,530,False,False
809,1730,False,False
1742,2370,True,False
1434,1138,False,False
1792,2701,False,False
3465,1500,False,False
384,3029,False,False
1343,781,False,False
1134,1661,False,False
1655,2852,False,False
2056,578,False,False
1649,1552,False,False
3343,1820,True,False
1990,1046,False,False
1529,1774,False,False
579,924,False,False
2048,1074,True,False
760,1584,False,False
774,3485,False,False
106,3573,False,False
652,2839,False,False
246,2449,False,False
777,3441,False,False
1363,2018,False,False
311,3506,True,False
3290,1125,False,False
1105,2998,False,False
279,2929,False,False
1637,662,True,False
549,3262,False,False
287,266,True,False
1528,1235,False,False
695,3021,False,False
3124,1281,True,False
2275,1608,False,False
973,177,False,False
101,2485,False,False
1112,260,False,False
2962,3015,False,False
1302,3159,False,False
777,1066,False,False
1381,2794,True,False
2589,1113,False,False
929,1238,True,False
1052,289,False,False
26,767,True,False
1650,1562,True,
424,3367,True,False
802,2317,False,False
1113,2210,False,False
65,2298,False,False
508,634,True,False
179,2386,False,False
1023,3291,False,False
41,1549,True,False
130,1846,False,False
3541,1820,False,False
1342,1855,False,False
432,1055,False,False
584,1637,False,False
1376,551,True,False
359,2863,False,False
2023,887,False,False
442,2748,False,False
783,418,False,False
1575,2797,False,False
513,1592,False,False
747,1679,False,False
1784,3060,False,False
38,1745,False,False
930,1917,True,False
101,134,False,False
1586,1354,False,False
1448,1682,True,False
1678,1865,False,False
771,3509,False,False
733,289,False,False
302,3351,False,False
2775,1400,True,False
806,1765,False,False
1320,2913,False,False
2056,1948,False,False
755,1410,False,False
505,407,True,False
641,3398,False,False
2239,3544,True,False
1210,127,True,False
70,1747,False,False
578,853,False,False
2179,206,False,False
983,2116,False,False
155,1301,False,False
2476,1952,False,False
759,2575,True,False
311,1914,False,False
901,3601,True,False
1860,659,True,False
189,1056,True,False
701,3013,False,False
2019,1074,False,False
395,384,False,False
350,3107,False,False
1469,2723,True,False
1033,451,False,False
2445,3289,False,False
715,1514,False,False
402,3624,False,False
431,961,False,False
2392,630,False,False
2294,2424,False,False
438,374,False,False
994,1388,False,False
751,2478,False,False
2014,1405,True,False
1954,997,True,False
446,19,False,False
30,1165,False,False
1874,1618,False,False
56,1165,False,False
2673,1193,False,False
346,2310,False,False
446,596,False,False
463,1601,False,False
2352,2609,True,False
60,1608,False,False
496,1164,False,False
901,2316,True,False
2789,3293,False,False
3158,2338,False,False
801,3623,False,False
1707,771,True,False
2041,3194,True,False
1065,412,True,False
74,1860,False,False
168,625,False,False
1408,463,True,True
1563,1943,False,False
499,249,True,False
3088,2847,False,False
3520,2365,False,False
602,530,False,False
531,611,False,False
879,639,False,False
30,3454,False,False
1038,1683,False,False
1460,1649,False,False
25,2867,False,False
443,3229,False,False
1990,3109,False,False
31,2659,False,False
2191,1161,False,False
142,1792,False,False
2537,1451,False,False
1036,507,False,False
706,246,False,False
1762,3469,False,False
1568,869,False,False
1742,2063,False,False
2224,2762,False,False
80,1734,True,False
1675,1839,False,False
2111,3019,False,False
1617,1192,False,False
310,1784,True,False
1336,1237,False,False
402,1345,False,False
104,345,False,False
1250,2142,False,False
133,1383,False,False
1707,2227,True,False
179,2933,False,False
917,3194,False,False
328,2976,False,False
1122,2446,False,False
1293,384,False,False
694,846,False,False
1467,1777,True,False
2778,400,False,False
669,1400,False,False
1756,3428,False,False
30,3518,False,False
1418,965,False,False
319,589,False,False
2198,2706,True,False
1697,3162,False,False
1756,1486,False,False
2939,3527,False,False
331,1225,False,False
575,1948,False,False
1284,858,False,False
20,50,True,False
2423,1156,True,False
97,2196,False,False
1059,58,False,False
1710,375,False,False
2403,566,False,False
1030,2338,False,False
685,3243,False,False
611,3403,False,False
1881,3081,True,False
1891,2210,False,False
1012,57,False,False
1894,742,False,False
447,3161,False,False
78,1649,False,False
2100,943,False,False
51,3305,False,False
442,1066,False,False
1583,259,False,False
263,2158,False,False
2794,407,False,False
1840,216,False,False
958,1685,False,False
914,441,False,False
965,206,False,False
1608,2032,False,False
161,957,False,False
2384,3092,False,False
2621,943,True,False
1388,668,True,False
1415,90,False,False
309,611,False,False
2694,3567,False,False
173,699,False,False
847,1126,False,False
645,946,False,False
2270,1777,False,False
1455,1718,False,False
263,2347,False,False
2994,1093,False,False
1563,2919,False,False
40,1538,False,False
486,757,False,False
3339,1587,False,False
876,161,False,False
822,114,False,False
894,669,False,False
187,3454,False,False
1023,1536,False,False
506,3307,False,False
558,2903,False,False
38,3324,False,False
1737,1295,False,False
1680,878,False,False
1563,2774,False,False
806,141,False,False
1094,3549,False,False
375,3498,False,False
882,2715,False,False
565,647,False,False
1104,345,False,False
276,2993,False,False
336,2981,False,False
849,2714,False,False
928,3404,False,False
352,271,True,False
1437,1228,False,False
2112,2920,False,False
2006,3420,False,False
1086,1539,False,False
49,1235,False,False
1621,1756,False,False
1160,3032,False,False
371,3325,False,False
234,2411,False,False
368,2633,False,False
1964,2665,False,False
229,2292,False,False
1072,675,False,False
851,717,False,False
424,2050,False,False
879,1467,False,False
2372,3180,False,False
879,2106,False,False
1384,1747,False,False
623,2595,False,False
1884,469,False,False
159,2226,False,False
868,2333,False,False
499,2608,True,False
95,2931,False,False
1023,2109,False,False
1800,3168,False,False
616,1734,False,False
2436,1497,False,False
1836,237,False,False
2259,762,True,False
2250,2131,False,False
2317,1363,False,False
1102,1821,False,False
1554,1975,False,False
1599,1044,False,False
645,2186,False,False
583,2079,False,False
18,2194,False,False
583,3339,False,False
1536,789,True,False
1763,1892,False,False
373,267,False,False
2090,388,True,False
1171,3572,True,False
898,2381,False,False
1593,2226,False,False
454,1865,False,False
306,1165,True,False
612,3510,False,False
1389,3437,True,False
1308,3220,False,False
2099,2575,False,False
1087,1239,False,False
375,1980,False,False
894,2184,False,False
1089,990,False,False
2495,306,False,False
726,1044,False,False
2415,2125,False,False
548,886,False,False
430,1100,False,False
652,31,False,False
2105,2233,False,False
2005,1070,False,False
3095,2201,True,False
173,2623,False,False
1038,2491,False,False
1154,665,False,False
1145,2737,False,False
186,885,False,False
719,2168,False,False
702,733,False,False
568,530,False,False
2001,985,False,False
1949,3620,False,False
920,2550,False,False
2366,1618,False,False
747,1699,False,False
425,2230,False,False
2111,3178,False,False
772,3344,False,False
433,1948,False,False
1033,1563,False,False
1856,1418,False,False
912,92,False,False
1232,807,False,False
2020,1895,True,False
418,3449,False,False
2193,835,False,False
785,2778,False,False
90,2495,False,False
2134,2370,True,False
650,31,False,False
763,2210,False,False
608,278,False,False
591,2138,False,False
1785,191,True,False
1681,1768,True,False
1393,3594,False,False
700,2892,False,False
936,3620,False,False
275,857,False,False
681,2733,False,False
609,1746,False,False
984,241,False,False
1625,3250,False,False
344,2888,False,False
2833,2104,True,False
1019,3367,False,False
1823,3282,False,False
645,1151,False,False
1026,184,False,False
104,3558,False,False
1045,1206,True,False
715,216,False,False
3298,1492,False,False
1445,3060,False,False
901,3057,True,False
27,1917,True,False
2170,757,False,False
1877,2226,False,False
3264,2660,False,False
649,268,True,False
1340,3076,False,False
2196,3580,False,False
1627,1678,False,False
1942,1601,False,False
2368,728,False,False
412,1846,False,False
1489,455,False,False
103,3454,False,False
1339,2597,False,False
37,2269,True,False
153,1156,False,False
2075,3620,False,False
467,686,False,False
2388,1247,False,False
2109,781,False,False
73,2238,False,False
355,1417,False,False
886,2330,False,False
1628,2368,False,False
1751,1293,False,False
779,1987,False,False
1738,173,False,False
2198,1133,False,False
1105,2723,False,False
1611,3366,False,False
1370,3157,False,False
612,2338,False,False
379,717,False,False
2268,617,True,False
299,1662,True,False
2283,2795,False,False
309,728,True,
2411,1339,False,False
2001,1116,False,False
481,2519,False,False
1638,1784,False,False
3072,725,False,False
845,2531,False,False
1950,327,False,False
388,3512,False,False
1619,2714,True,False
377,3408,False,False
171,1584,True,False
1177,1698,True,False
1864,1584,False,False
1778,3568,True,False
361,639,False,False
773,2105,False,False
420,912,False,False
1134,2083,False,False
2351,3248,False,False
711,2577,False,False
1023,3609,False,False
127,699,False,False
799,1417,False,False
2170,1459,False,False
1552,281,False,False
2896,3344,False,False
82,2012,True,False
770,237,False,False
824,1469,False,False
1378,229,False,False
1047,1747,False,False
1867,1923,False,False
1586,1914,False,False
242,3564,False,False
1921,530,False,False
816,807,True,False
450,3614,False,False
443,2920,False,False
1022,333,False,False
1365,3349,False,False
760,400,False,False
1624,3331,False,False
30,1717,False,False
1044,1777,False,False
1346,1192,False,False
1599,2149,True,False
932,1769,False,False
3020,1703,False,False
3198,2889,False,False
271,2292,False,False
558,27,False,False
1336,599,False,False
1185,456,False,False
877,2138,False,False
1594,1949,True,False
1381,695,False,False
421,1996,False,False
255,2468,False,False
1310,3504,False,False
1293,3449,False,False
1493,2995,False,False
1119,2416,False,False
1823,3366,False,False
1662,1942,False,False
2306,451,False,False
889,2431,True,False
304,3109,True,False
1836,1800,False,False
912,2298,False,False
40,499,False,False
664,1549,False,False
2542,1491,False,False
1216,3136,False,False
472,3348,True,False
889,1467,False,False
2250,736,False,False
654,2993,False,False
568,2240,False,False
2609,2998,False,False
592,256,False,False
496,2864,False,False
747,2467,False,False
2897,1518,False,False
1120,120,False,False
83,2129,False,False
2377,1966,True,
48,2048,False,False
1412,2456,True,False
1210,2464,True,
666,1344,True,False
678,441,False,False
307,1228,False,False
294,50,False,False
1893,1780,True,False
1554,3325,False,False
86,642,False,False
804,2847,True,True
252,86,False,False
894,2444,False,False
1828,2459,False,False
808,225,False,False
2431,3454,False,False
1298,299,False,False
1568,600,True,False
1100,3565,False,False
1775,1383,False,False
1745,203,False,False
1161,449,False,False
3055,1093,False,False
1203,2194,False,False
1657,2206,False,False
601,2106,False,False
912,2513,False,False
2382,1342,False,False
1205,2707,False,False
1754,2236,True,False
2242,1456,False,False
2820,1328,True,False
462,1420,False,False
2432,941,False,False
2009,2825,True,False
609,3383,False,False
735,2967,False,False
1755,1165,True,False
346,3319,False,False
643,2197,False,False
2778,2196,False,False
598,2280,False,False
29,1021,False,False
985,2273,False,False
319,2230,False,False
1336,652,False,False
1549,1100,False,False
2158,1010,False,False
1868,1343,True,False
735,540,False,False
669,3615,False,False
1210,2769,True,False
384,1090,False,False
2547,1952,False,False
899,665,False,False
1620,578,False,False
2040,2794,False,False
428,2978,False,False
275,653,False,False
598,3237,False,False
1198,1031,False,False
3322,1810,False,False
2064,430,False,False
1039,1853,False,False
584,2999,False,False
263,1853,False,False
2629,1720,False,False
1856,1717,False,False
312,1960,False,False
441,39,False,False
2562,765,False,False
2220,1811,False,False
1855,1785,False,False
705,1753,False,False
845,141,False,False
303,2893,True,False
1769,3333,False,False
1059,799,True,False
371,1637,False,False
543,26,False,False
373,2956,False,False
293,3042,False,False
32,2779,False,False
1036,2468,False,False
15,263,False,False
1785,2723,False,False
500,2328,False,False
852,765,False,False
49,2094,False,False
1171,3501,True,False
1437,2575,False,False
1067,3274,False,False
1053,2129,False,False
2406,3267,False,False
806,2423,False,False
1580,712,False,False
2143,2112,False,False
71,457,False,False
1923,639,False,False
1610,1853,False,False
605,2100,False,False
1324,2235,False,False
1243,2670,False,False
481,3211,False,False
386,1207,False,False
1370,2007,False,False
2056,2966,True,False
800,349,False,False
47,3307,False,False
2232,2778,False,False
2180,2843,True,False
609,575,False,False
2625,456,False,False
2408,2611,False,False
51,1024,False,False
809,2423,False,False
2858,1747,False,False
1333,3225,False,False
320,1678,False,False
1614,3426,False,False
1745,2046,True,False
63,1010,False,False
1210,407,True,False
2994,2292,False,False
311,2898,True,False
1749,1517,False,False
772,2829,False,False
2341,254,True,False
36,1010,False,False
1095,2485,True,False
1022,1345,True,True
452,1281,True,False
2867,2646,False,False
2476,3620,False,False
512,2225,True,False
759,2344,False,False
1297,2330,False,False
1098,2217,False,False
2360,2976,False,False
3149,1390,False,False
65,1102,False,False
452,3536,False,False
847,1563,False,False
2379,1731,False,False
2957,1670,False,False
916,2213,False,False
501,3335,False,False
813,2065,False,False
1022,238,False,False
2105,1853,False,False
181,3293,False,False
1052,1754,False,False
581,2001,False,False
403,3484,False,False
24,3030,False,False
1196,786,True,False
1326,1732,False,False
1932,301,False,False
1600,2535,False,False
2040,2705,False,False
1072,2100,False,False
1040,2031,False,False
1442,2187,False,False
236,1695,False,False
2274,3366,False,False
687,1428,False,False
1108,1745,False,False
1188,877,True,False
1666,377,False,False
68,1221,False,False
603,702,False,False
239,3446,True,False
844,1309,False,False
1871,3547,False,False
779,1999,False,False
159,1142,False,False
599,3070,False,False
766,1746,True,False
538,2194,False,False
2893,933,False,False
608,2353,False,False
763,3532,False,False
2829,821,True,False
1151,2410,True,False
1578,2217,True,False
1634,391,False,False
190,3159,False,False
35,1785,False,False
299,1074,False,False
385,1846,False,False
1549,2027,False,False
981,2228,False,False
78,2663,False,False
51,2555,False,False
2549,2129,False,False
1932,2846,False,False
1598,920,True,False
2127,1356,False,False
768,939,False,False
1209,70,True,False
257,5,False,False
1013,2641,False,False
312,1246,False,False
404,564,False,False
1573,2713,True,False
1639,262,False,False
1918,1216,False,False
1456,427,False,False
1456,2006,True,False
2123,3476,False,False
2551,1288,False,False
409,1482,False,False
2614,1125,False,False
1397,933,False,False
1110,1056,False,False
280,3574,False,False
1339,1697,False,False
2169,967,False,False
375,1421,False,False
521,3544,True,False
584,2222,False,False
281,1644,False,False
243,564,False,False
693,1015,False,False
1418,449,False,False
2007,400,False,False
846,1671,False,False
1327,80,False,False
726,263,False,False
638,802,False,False
63,2197,False,False
538,2509,True,False
529,1838,False,False
1856,260,False,False
2096,2410,False,False
1357,3590,False,False
730,3423,True,
154,2864,True,False
427,1543,False,False
495,3392,True,False
1792,3501,False,False
3107,691,False,False
161,3,False,False
1067,2668,False,False
1074,1015,False,False
597,237,False,False
1503,3128,False,False
529,1525,False,False
57,91,False,False
1086,530,True,False
1216,2825,True,False
1200,2701,True,False
2608,1165,False,False
376,1631,False,False
515,2888,False,False
467,2304,True,False
884,2672,False,False
3219,933,True,False
1028,2592,False,False
440,2100,False,False
2220,2966,False,False
298,167,True,False
1351,1086,False,False
672,2514,True,False
573,1938,False,False
3261,1241,False,False
420,3383,False,False
2300,1602,False,False
1104,2210,False,False
622,3042,False,False
1595,1050,False,False
1819,1330,False,False
1549,129,False,False
1650,1671,False,False
1746,870,False,False
536,835,False,False
674,31,True,False
1117,3044,False,False
3090,3008,False,False
706,1013,False,False
3536,1795,False,False
923,2732,True,False
2506,1371,False,False
459,3210,False,False
1546,3472,False,False
2544,1021,False,False
31,297,False,False
1750,761,True,False
1935,360,False,False
1169,2187,False,False
2389,2847,False,False
2380,940,True,True
135,2257,False,False
1854,588,False,False
847,1253,False,False
387,1047,False,False
51,3112,True,False
1790,2843,True,False
2248,1756,False,False
715,717,False,False
900,393,False,False
410,2109,False,False
427,1198,False,False
19,70,True,False
1167,825,True,False
1668,2737,False,False
3096,2978,False,False
2266,2937,False,False
989,55,False,False
2146,427,False,False
27,3506,True,False
407,2714,False,False
1170,1534,False,False
871,1294,False,False
1610,1678,False,False
369,1678,False,False
918,456,False,False
2234,3165,False,False
1814,1679,False,False
1334,1315,False,False
573,1607,False,False
1890,1024,False,False
298,2422,False,False
2698,1804,False,False
2120,2900,False,False
86,1704,True,False
1332,2200,False,False
175,1793,True,False
179,2316,False,False
2847,623,False,False
1952,761,False,False
1092,354,False,False
2624,870,False,False
1893,1035,False,False
578,522,False,False
1056,478,True,False
511,1037,False,False
87,3547,False,False
2077,1843,False,False
1101,2478,False,False
1574,1587,False,False
592,277,False,False
984,2863,False,False
486,709,False,False
1072,2333,False,False
753,2929,False,False
803,2102,False,False
429,169,False,False
518,1472,False,False
1823,723,False,False
192,2226,False,False
2638,2662,False,False
1107,1156,False,False
1374,90,False,False
517,3076,False,False
521,2619,False,False
2965,872,False,False
48,31,False,False
554,3445,False,False
1108,1383,False,False
302,470,False,False
121,2376,False,False
1381,441,False,False
260,3029,False,False
663,2922,True,False
230,472,False,False
483,2595,True,False
258,2641,False,False
1053,2659,True,False
77,1021,False,False
838,2985,False,False
1424,1718,True,False
246,2918,False,False
273,2739,False,False
18,1793,False,False
606,284,False,False
2060,426,False,False
83,730,False,False
1581,2159,False,False
1534,1955,False,False
3474,1910,False,False
1667,2449,False,False
770,2138,True,False
1748,2046,False,False
89,3178,True,False
844,2206,True,False
478,2934,False,False
663,2351,True,
1615,3283,False,False
1301,638,False,False
1995,1046,False,False
181,2226,False,False
2798,2603,False,False
2397,1517,False,False
894,2847,False,False
2635,2509,False,False
1540,1543,False,False
366,1846,False,False
1892,1301,False,False
614,3471,False,False
843,1563,False,False
981,1781,False,False
1441,2307,False,False
93,325,True,
901,2355,False,False
1007,3279,False,False
395,1658,False,False
1293,1068,False,False
610,1147,False,False
2442,2876,False,False
445,2451,False,False
584,853,False,False
2170,2164,False,False
770,161,False,False
2090,3322,True,False
186,3432,True,False
139,1056,False,False
23,2646,False,False
592,3391,False,False
200,2779,True,False
2758,1021,False,False
1212,1600,True,False
170,1259,False,False
3105,3154,False,False
751,3019,False,False
1770,3050,False,False
190,1639,False,False
48,1608,False,False
2196,1714,False,False
3294,1826,False,False
1099,2386,False,False
2575,3380,True,False
1332,2597,False,False
1211,3454,False,False
1073,990,True,False
2647,2889,False,False
256,1562,True,False
327,1952,False,False
1413,2993,False,False
190,1683,False,False
1425,2674,True,False
2375,1483,False,False
200,2344,False,False
1552,1109,False,False
566,2804,False,False
299,1243,True,False
30,506,False,False
294,2843,False,False
154,2467,False,False
1880,3454,False,False
959,847,False,False
3404,3537,False,False
2639,2467,False,False
1370,751,False,False
1966,851,False,False
572,2476,False,False
1294,1306,False,False
1023,1867,False,False
812,1562,True,False
1508,1639,False,False
1769,3476,False,False
110,1406,True,False
3174,1973,True,False
796,3567,False,False
1503,295,False,False
1331,1324,False,False
360,2888,False,False
805,1041,False,False
2210,1649,False,False
1872,2612,False,False
95,2908,False,False
921,174,False,False
2232,1272,False,False
1075,2664,False,False
185,3478,False,False
276,558,False,False
1418,668,False,False
679,2196,True,False
124,3043,True,False
929,3365,False,False
3220,880,False,False
1217,2929,False,False
154,934,False,False
1480,3572,True,False
767,39,False,False
91,2278,False,False
1382,1685,False,False
589,575,False,False
1856,1618,False,False
3635,2605,False,False
1347,2790,False,False
1365,2718,False,False
